atom_1,atom_2,atom_3,atom_4,atom_indices,element_1,element_2,element_3,element_4,elements,parameter_type,parameter_id,parameter_smirks,value,energy,qcarchive_id,grid_id,mapped_smiles,forcefield
8,9,20,-1,"(8, 9, 20)",C,N,H,,"('C', 'N', 'H')",Angles,a19,"[#1:1]-[#7X4,#7X3,#7X2-1:2]-[*:3]",110.10780611079488,0.007078569657080227,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
8,9,21,-1,"(8, 9, 21)",C,N,H,,"('C', 'N', 'H')",Angles,a19,"[#1:1]-[#7X4,#7X3,#7X2-1:2]-[*:3]",110.92834812824127,0.032831322264695255,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
9,8,18,-1,"(9, 8, 18)",N,C,H,,"('N', 'C', 'H')",Angles,a6,[#1:1]-[*;r3:2]~;!@[*:3],116.13457157163795,0.019051746975826074,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
15,6,16,-1,"(15, 6, 16)",H,C,H,,"('H', 'C', 'H')",Angles,a6,[#1:1]-[*;r3:2]~;!@[*:3],114.03875390322494,0.004033817658643632,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
19,9,20,-1,"(19, 9, 20)",H,N,H,,"('H', 'N', 'H')",Angles,a19,"[#1:1]-[#7X4,#7X3,#7X2-1:2]-[*:3]",107.4679397231243,0.05204290495694112,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
19,9,21,-1,"(19, 9, 21)",H,N,H,,"('H', 'N', 'H')",Angles,a19,"[#1:1]-[#7X4,#7X3,#7X2-1:2]-[*:3]",108.10850822202858,0.023212914636742108,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
20,9,21,-1,"(20, 9, 21)",H,N,H,,"('H', 'N', 'H')",Angles,a19,"[#1:1]-[#7X4,#7X3,#7X2-1:2]-[*:3]",108.64234072530078,0.007958799079556787,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,1,3,5,"(0, 1, 3, 5)",C,C,C,C,"('C', 'C', 'C', 'C')",ProperTorsions,t44,[*:1]~[#6X3:2]:[#6X3:3]~[*:4],-0.5738543665130434,0.0006298367431182967,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,1,3,13,"(0, 1, 3, 13)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t44,[*:1]~[#6X3:2]:[#6X3:3]~[*:4],178.86809259581418,0.0024502163607076897,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,2,4,5,"(0, 2, 4, 5)",C,C,C,C,"('C', 'C', 'C', 'C')",ProperTorsions,t44,[*:1]~[#6X3:2]:[#6X3:3]~[*:4],0.6965913670855266,0.0009280554192704376,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,2,4,14,"(0, 2, 4, 14)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t44,[*:1]~[#6X3:2]:[#6X3:3]~[*:4],-179.13964020496724,0.0014156852459696026,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
1,0,2,4,"(1, 0, 2, 4)",C,C,C,C,"('C', 'C', 'C', 'C')",ProperTorsions,t44,[*:1]~[#6X3:2]:[#6X3:3]~[*:4],0.36743195251884087,0.0002582183021173873,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
1,0,2,12,"(1, 0, 2, 12)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t44,[*:1]~[#6X3:2]:[#6X3:3]~[*:4],-179.22116188048508,0.0011601303354148895,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
1,3,5,4,"(1, 3, 5, 4)",C,C,C,C,"('C', 'C', 'C', 'C')",ProperTorsions,t44,[*:1]~[#6X3:2]:[#6X3:3]~[*:4],1.6269568805311139,0.005061444621819388,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
1,3,5,7,"(1, 3, 5, 7)",C,C,C,C,"('C', 'C', 'C', 'C')",ProperTorsions,t44,[*:1]~[#6X3:2]:[#6X3:3]~[*:4],178.69523260798977,0.003255594065513451,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
2,0,1,3,"(2, 0, 1, 3)",C,C,C,C,"('C', 'C', 'C', 'C')",ProperTorsions,t44,[*:1]~[#6X3:2]:[#6X3:3]~[*:4],-0.428328823768636,0.0003509018389163851,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
2,0,1,11,"(2, 0, 1, 11)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t44,[*:1]~[#6X3:2]:[#6X3:3]~[*:4],179.11772881478447,0.001488706203986812,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
2,4,5,3,"(2, 4, 5, 3)",C,C,C,C,"('C', 'C', 'C', 'C')",ProperTorsions,t44,[*:1]~[#6X3:2]:[#6X3:3]~[*:4],-1.6879524503319838,0.005447959916217182,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
2,4,5,7,"(2, 4, 5, 7)",C,C,C,C,"('C', 'C', 'C', 'C')",ProperTorsions,t44,[*:1]~[#6X3:2]:[#6X3:3]~[*:4],-178.77443155281588,0.0028724206434043273,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
3,1,0,10,"(3, 1, 0, 10)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t44,[*:1]~[#6X3:2]:[#6X3:3]~[*:4],-179.8382038695084,5.006961369761074e-05,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
3,5,4,14,"(3, 5, 4, 14)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t44,[*:1]~[#6X3:2]:[#6X3:3]~[*:4],178.14569430403603,0.006574309785918253,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
3,5,7,6,"(3, 5, 7, 6)",C,C,C,C,"('C', 'C', 'C', 'C')",ProperTorsions,t35,[#6X4;r3:1]-;@[#6X4;r3:2]-[#6X3;r6:3]:[#6X3;r6:4],45.41224058072676,1.643675207434354,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
3,5,7,8,"(3, 5, 7, 8)",C,C,C,C,"('C', 'C', 'C', 'C')",ProperTorsions,t35,[#6X4;r3:1]-;@[#6X4;r3:2]-[#6X3;r6:3]:[#6X3;r6:4],113.54926162178253,2.6835249970704855,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
3,5,7,17,"(3, 5, 7, 17)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t29,[#1:1]-[#6X4;r3:2]-[#6X3:3]~[#6X3:4],-99.78088867815792,-0.019148924924236158,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
4,2,0,10,"(4, 2, 0, 10)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t44,[*:1]~[#6X3:2]:[#6X3:3]~[*:4],179.77674461138307,9.533246783339977e-05,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
4,5,3,13,"(4, 5, 3, 13)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t44,[*:1]~[#6X3:2]:[#6X3:3]~[*:4],-177.80465045484826,0.009213697469558992,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
4,5,7,6,"(4, 5, 7, 6)",C,C,C,C,"('C', 'C', 'C', 'C')",ProperTorsions,t35,[#6X4;r3:1]-;@[#6X4;r3:2]-[#6X3;r6:3]:[#6X3;r6:4],-137.52960299636763,1.4807978170130525,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
4,5,7,8,"(4, 5, 7, 8)",C,C,C,C,"('C', 'C', 'C', 'C')",ProperTorsions,t35,[#6X4;r3:1]-;@[#6X4;r3:2]-[#6X3;r6:3]:[#6X3;r6:4],-69.39258195531185,2.7932304069994545,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
4,5,7,17,"(4, 5, 7, 17)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t29,[#1:1]-[#6X4;r3:2]-[#6X3:3]~[#6X3:4],77.2772677447477,-0.45634187093149664,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,3,1,11,"(5, 3, 1, 11)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t44,[*:1]~[#6X3:2]:[#6X3:3]~[*:4],179.88130407939605,2.6946979904824817e-05,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,4,2,12,"(5, 4, 2, 12)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t44,[*:1]~[#6X3:2]:[#6X3:3]~[*:4],-179.7169352741311,0.00015325233710319913,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,7,6,8,"(5, 7, 6, 8)",C,C,C,C,"('C', 'C', 'C', 'C')",ProperTorsions,t16,[#6X4;r3:1]-[#6X4;r3:2]-[#6X4;r3:3]-[*:4],107.51766296505743,3.1414223316944057,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,7,6,15,"(5, 7, 6, 15)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t15,[*:1]-[#6X4;r3:2]-@[#6X4;r3:3]-[*:4],-143.19083018682386,-3.517462927681044,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,7,6,16,"(5, 7, 6, 16)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t15,[*:1]-[#6X4;r3:2]-@[#6X4;r3:3]-[*:4],-0.21066687243196874,-5.487240332680543,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,7,8,6,"(5, 7, 8, 6)",C,C,C,C,"('C', 'C', 'C', 'C')",ProperTorsions,t16,[#6X4;r3:1]-[#6X4;r3:2]-[#6X4;r3:3]-[*:4],-108.64454373403183,3.0409769870127374,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,7,8,9,"(5, 7, 8, 9)",C,C,C,N,"('C', 'C', 'C', 'N')",ProperTorsions,t15,[*:1]-[#6X4;r3:2]-@[#6X4;r3:3]-[*:4],143.4106202527313,-3.537635099375743,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,7,8,18,"(5, 7, 8, 18)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t15,[*:1]-[#6X4;r3:2]-@[#6X4;r3:3]-[*:4],-1.3342804765715384,-5.484339218683683,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,7,8,9,"(6, 7, 8, 9)",C,C,C,N,"('C', 'C', 'C', 'N')",ProperTorsions,t16,[#6X4;r3:1]-[#6X4;r3:2]-[#6X4;r3:3]-[*:4],-107.94483511608072,3.1033666924463015,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,7,8,18,"(6, 7, 8, 18)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t16,[#6X4;r3:1]-[#6X4;r3:2]-[#6X4;r3:3]-[*:4],107.31026415461645,3.1598887321249194,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,8,7,17,"(6, 8, 7, 17)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t16,[#6X4;r3:1]-[#6X4;r3:2]-[#6X4;r3:3]-[*:4],106.49571808490508,3.2323422078480477,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,8,9,19,"(6, 8, 9, 19)",C,C,N,H,"('C', 'C', 'N', 'H')",ProperTorsions,t60g,[#1:1]-[#7X4:2]-[#6X4;r3:3]-[#6X4;r3:4],-165.00000411864946,-0.003228609362814346,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,8,9,20,"(6, 8, 9, 20)",C,C,N,H,"('C', 'C', 'N', 'H')",ProperTorsions,t60g,[#1:1]-[#7X4:2]-[#6X4;r3:3]-[#6X4;r3:4],75.82539434398937,-0.11795519948428942,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,8,9,21,"(6, 8, 9, 21)",C,C,N,H,"('C', 'C', 'N', 'H')",ProperTorsions,t60g,[#1:1]-[#7X4:2]-[#6X4;r3:3]-[#6X4;r3:4],-44.470158633786866,-0.16236924232486222,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
7,5,3,13,"(7, 5, 3, 13)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t44,[*:1]~[#6X3:2]:[#6X3:3]~[*:4],-0.7363747273896017,0.0010370817007850565,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
7,5,4,14,"(7, 5, 4, 14)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t44,[*:1]~[#6X3:2]:[#6X3:3]~[*:4],1.0592152015521072,0.0021456459826521717,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
7,6,8,9,"(7, 6, 8, 9)",C,C,C,N,"('C', 'C', 'C', 'N')",ProperTorsions,t16,[#6X4;r3:1]-[#6X4;r3:2]-[#6X4;r3:3]-[*:4],108.15069015068201,3.0850181924916193,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
7,6,8,18,"(7, 6, 8, 18)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t16,[#6X4;r3:1]-[#6X4;r3:2]-[#6X4;r3:3]-[*:4],-106.41466614837753,3.2395449436425476,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
7,8,6,15,"(7, 8, 6, 15)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t16,[#6X4;r3:1]-[#6X4;r3:2]-[#6X4;r3:3]-[*:4],-107.52553163826273,3.14072158389756,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
7,8,6,16,"(7, 8, 6, 16)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t16,[#6X4;r3:1]-[#6X4;r3:2]-[#6X4;r3:3]-[*:4],108.01735548192056,3.0969033947286753,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
7,8,9,19,"(7, 8, 9, 19)",C,C,N,H,"('C', 'C', 'N', 'H')",ProperTorsions,t60g,[#1:1]-[#7X4:2]-[#6X4;r3:3]-[#6X4;r3:4],-95.36565263301695,-0.08589199956553421,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
7,8,9,20,"(7, 8, 9, 20)",C,C,N,H,"('C', 'C', 'N', 'H')",ProperTorsions,t60g,[#1:1]-[#7X4:2]-[#6X4;r3:3]-[#6X4;r3:4],145.45974582962188,-0.0167021978328909,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
7,8,9,21,"(7, 8, 9, 21)",C,C,N,H,"('C', 'C', 'N', 'H')",ProperTorsions,t60g,[#1:1]-[#7X4:2]-[#6X4;r3:3]-[#6X4;r3:4],25.16419285184565,-0.18051220854110958,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
8,6,7,17,"(8, 6, 7, 17)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t16,[#6X4;r3:1]-[#6X4;r3:2]-[#6X4;r3:3]-[*:4],-108.69071490118623,3.0368579991639524,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
8,7,6,15,"(8, 7, 6, 15)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t16,[#6X4;r3:1]-[#6X4;r3:2]-[#6X4;r3:3]-[*:4],109.29150774466044,2.9832399055967587,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
8,7,6,16,"(8, 7, 6, 16)",C,C,C,H,"('C', 'C', 'C', 'H')",ProperTorsions,t16,[#6X4;r3:1]-[#6X4;r3:2]-[#6X4;r3:3]-[*:4],-107.7283289409477,3.1226580746600234,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
9,8,6,15,"(9, 8, 6, 15)",N,C,C,H,"('N', 'C', 'C', 'H')",ProperTorsions,t15,[*:1]-[#6X4;r3:2]-@[#6X4;r3:3]-[*:4],0.6251576324309162,-5.486661270301726,17731117,-165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
